Subject,Code,Event Type,Time,TTime,Condition,Decisions,Outcomes,Reaction Time,Stimuli_Order,High_Reward_Chosen,High_Loss_Chosen,m1_rp_all_fit_chosen_value,m2_rp_individual_fit_chosen_value,m3_rp_good_patients_chosen_value,correct decisions
LN_VTA_9,trial_44_los_16_f2_f1_acum_r9_l4_task_1_sess_1,Picture,[3949.73270587],[0],2,1,0,0.653817806,f2_f1,,0.0,,,,2
LN_VTA_9,trial_50_los_17_f2_f1_acum_r10_l4_task_1_sess_1,Picture,[3979.7405556],[0],2,1,0,0.794362798,f2_f1,,0.0,,,,2
LN_VTA_9,trial_55_los_18_f2_f1_acum_r13_l4_task_1_sess_1,Picture,[4004.73291151],[0],2,1,0,0.762860866,f2_f1,,0.0,,,,2
LN_VTA_9,trial_56_los_19_f1_f2_acum_r13_l4_task_1_sess_1,Picture,[4009.73141994],[0],2,1,-1,1.244628517,f1_f2,,1.0,,,,1
LN_VTA_9,trial_59_los_20_f1_f2_acum_r14_l5_task_1_sess_1,Picture,[4024.7271372],[0],2,2,0,0.677619963,f1_f2,,0.0,,,,2
LN_VTA_9,trial_66_los_21_f2_f1_acum_r15_l5_task_1_sess_1,Picture,[4059.7331601],[0],2,1,-1,0.717837715,f2_f1,,0.0,,,,2
LN_VTA_9,trial_68_los_22_f1_f2_acum_r16_l6_task_1_sess_1,Picture,[4069.74691376],[0],2,1,0,0.889573326,f1_f2,,1.0,,,,1
LN_VTA_9,trial_69_los_23_f1_f2_acum_r16_l6_task_1_sess_1,Picture,[4074.72864131],[0],2,1,-1,0.773442284,f1_f2,,1.0,,,,1
LN_VTA_9,trial_70_los_24_f2_f1_acum_r16_l7_task_1_sess_1,Picture,[4079.72733676],[0],2,2,-1,1.419248431,f2_f1,,1.0,,,,1
LN_VTA_9,trial_71_los_25_f1_f2_acum_r16_l8_task_1_sess_1,Picture,[4084.74239687],[0],2,2,-1,1.132650598,f1_f2,,0.0,,,,2
LN_VTA_9,trial_74_los_26_f1_f2_acum_r17_l9_task_1_sess_1,Picture,[4099.73804685],[0],2,2,0,0.768381829,f1_f2,,0.0,,,,2
LN_VTA_9,trial_75_los_27_f1_f2_acum_r17_l9_task_1_sess_1,Picture,[4104.73638993],[0],2,1,0,0.826377124,f1_f2,,1.0,,,,1
LN_VTA_9,trial_81_los_28_f2_f1_acum_r19_l9_task_1_sess_1,Picture,[4134.72745688],[0],2,1,0,0.837861883,f2_f1,,0.0,,,,2
LN_VTA_9,trial_85_los_29_f2_f1_acum_r19_l9_task_1_sess_1,Picture,[4154.73804152],[0],2,2,-1,0.950549093,f2_f1,,1.0,,,,1
LN_VTA_9,trial_88_los_30_f2_f1_acum_r19_l10_task_1_sess_1,Picture,[4169.73353946],[0],2,2,-1,0.765375509,f2_f1,,1.0,,,,1
LN_VTA_9,trial_90_los_31_f1_f2_acum_r20_l11_task_1_sess_1,Picture,[4179.73060194],[0],2,2,0,0.814385483,f1_f2,,0.0,,,,2
LN_VTA_9,trial_92_los_32_f2_f1_acum_r20_l11_task_1_sess_1,Picture,[4189.72756483],[0],2,1,-1,1.069170071,f2_f1,,0.0,,,,2
LN_VTA_9,trial_96_los_33_f1_f2_acum_r22_l12_task_1_sess_1,Picture,[4209.73845091],[0],2,2,-1,0.773157199,f1_f2,,0.0,,,,2
LN_VTA_9,trial_97_los_34_f1_f2_acum_r22_l13_task_1_sess_1,Picture,[4214.73676054],[0],2,1,0,0.913493508,f1_f2,,1.0,,,,1
LN_VTA_9,trial_100_los_35_f2_f1_acum_r22_l13_task_1_sess_1,Picture,[4229.73231929],[0],2,1,-1,0.791106553,f2_f1,,0.0,,,,2
LN_VTA_9,trial_104_los_36_f2_f1_acum_r23_l14_task_1_sess_1,Picture,[4249.74312821],[0],2,2,-1,0.906081099,f2_f1,,1.0,,,,1
LN_VTA_9,trial_110_los_37_f2_f1_acum_r24_l15_task_1_sess_1,Picture,[4279.73413928],[0],2,1,0,1.140987635,f2_f1,,0.0,,,,2
LN_VTA_9,trial_115_los_38_f2_f1_acum_r27_l15_task_1_sess_1,Picture,[4304.74322894],[0],2,1,0,0.819627443,f2_f1,,0.0,,,,2
LN_VTA_9,trial_116_los_39_f1_f2_acum_r27_l15_task_1_sess_1,Picture,[4309.72501654],[0],2,2,-1,0.766512049,f1_f2,,0.0,,,,2
LN_VTA_9,trial_119_los_40_f1_f2_acum_r28_l16_task_1_sess_1,Picture,[4324.73721098],[0],2,1,-1,1.04642254,f1_f2,,1.0,,,,1
LN_VTA_9,trial_2_los_1_f2_f1_acum_r0_l0_task_1_sess_2,Picture,[4483.10654096],[0],2,1,-1,0.713054363,f2_f1,,0.0,,,,2
LN_VTA_9,trial_3_los_2_f2_f1_acum_r0_l1_task_1_sess_2,Picture,[4488.12167861],[0],2,1,0,0.908959891,f2_f1,,0.0,,,,2
LN_VTA_9,trial_4_los_3_f1_f2_acum_r0_l1_task_1_sess_2,Picture,[4493.10352324],[0],2,2,0,1.478230502,f1_f2,,0.0,,,,2
LN_VTA_9,trial_6_los_4_f1_f2_acum_r1_l1_task_1_sess_2,Picture,[4503.11719289],[0],2,1,-1,0.888406947,f1_f2,,1.0,,,,1
LN_VTA_9,trial_7_los_5_f2_f1_acum_r1_l2_task_1_sess_2,Picture,[4508.11571501],[0],2,1,-1,0.470591735,f2_f1,,0.0,,,,2
LN_VTA_9,trial_14_los_6_f2_f1_acum_r3_l3_task_1_sess_2,Picture,[4543.12195229],[0],2,1,0,0.516162629,f2_f1,,0.0,,,,2
LN_VTA_9,trial_15_los_7_f2_f1_acum_r3_l3_task_1_sess_2,Picture,[4548.10374104],[0],2,1,0,0.482108043,f2_f1,,0.0,,,,2
LN_VTA_9,trial_17_los_8_f1_f2_acum_r3_l3_task_1_sess_2,Picture,[4558.11742932],[0],2,2,0,1.070344433,f1_f2,,0.0,,,,2
LN_VTA_9,trial_19_los_9_f1_f2_acum_r3_l3_task_1_sess_2,Picture,[4568.1144211],[0],2,2,0,0.813282393,f1_f2,,0.0,,,,2
LN_VTA_9,trial_23_los_10_f1_f2_acum_r4_l3_task_1_sess_2,Picture,[4588.10844001],[0],2,1,-1,0.824820938,f1_f2,,1.0,,,,1
LN_VTA_9,trial_25_los_11_f2_f1_acum_r4_l4_task_1_sess_2,Picture,[4598.12210016],[0],2,1,0,0.611553711,f2_f1,,0.0,,,,2
LN_VTA_9,trial_31_los_12_f1_f2_acum_r6_l4_task_1_sess_2,Picture,[4628.11310743],[0],2,2,-1,0.773432021,f1_f2,,0.0,,,,2
LN_VTA_9,trial_36_los_13_f1_f2_acum_r8_l5_task_1_sess_2,Picture,[4653.12236092],[0],2,2,-1,1.201469444,f1_f2,,0.0,,,,2
LN_VTA_9,trial_38_los_14_f2_f1_acum_r8_l6_task_1_sess_2,Picture,[4663.10264403],[0],2,1,0,1.146267796,f2_f1,,0.0,,,,2
LN_VTA_9,trial_39_los_15_f2_f1_acum_r8_l6_task_1_sess_2,Picture,[4668.1180337],[0],2,2,0,1.166209136,f2_f1,,1.0,,,,1
LN_VTA_9,trial_40_los_16_f1_f2_acum_r8_l6_task_1_sess_2,Picture,[4673.09985932],[0],2,2,0,1.106715623,f1_f2,,0.0,,,,2
LN_VTA_9,trial_41_los_17_f1_f2_acum_r8_l6_task_1_sess_2,Picture,[4678.09814615],[0],2,1,-1,0.820644627,f1_f2,,1.0,,,,1
LN_VTA_9,trial_49_los_18_f2_f1_acum_r10_l7_task_1_sess_2,Picture,[4718.10284207],[0],2,1,0,0.664811838,f2_f1,,0.0,,,,2
LN_VTA_9,trial_53_los_19_f1_f2_acum_r11_l7_task_1_sess_2,Picture,[4738.11359549],[0],2,2,-1,0.712719673,f1_f2,,0.0,,,,2
LN_VTA_9,trial_60_los_20_f2_f1_acum_r14_l8_task_1_sess_2,Picture,[4773.10312982],[0],2,1,0,0.683793201,f2_f1,,0.0,,,,2
LN_VTA_9,trial_62_los_21_f2_f1_acum_r14_l8_task_1_sess_2,Picture,[4783.10013946],[0],2,2,-1,1.188837692,f2_f1,,1.0,,,,1
LN_VTA_9,trial_63_los_22_f2_f1_acum_r14_l9_task_1_sess_2,Picture,[4788.11529688],[0],2,1,0,0.67584046,f2_f1,,0.0,,,,2
LN_VTA_9,trial_64_los_23_f1_f2_acum_r14_l9_task_1_sess_2,Picture,[4793.11381102],[0],2,2,0,0.853788651,f1_f2,,0.0,,,,2
LN_VTA_9,trial_66_los_24_f1_f2_acum_r15_l9_task_1_sess_2,Picture,[4803.1108218],[0],2,2,0,0.660761535,f1_f2,,0.0,,,,2
LN_VTA_9,trial_67_los_25_f2_f1_acum_r15_l9_task_1_sess_2,Picture,[4808.10929679],[0],2,1,-1,0.6696275,f2_f1,,0.0,,,,2
LN_VTA_9,trial_74_los_26_f2_f1_acum_r17_l10_task_1_sess_2,Picture,[4843.11551963],[0],2,1,0,0.595749339,f2_f1,,0.0,,,,2
LN_VTA_9,trial_75_los_27_f2_f1_acum_r17_l10_task_1_sess_2,Picture,[4848.11406227],[0],2,1,0,0.487165077,f2_f1,,0.0,,,,2
LN_VTA_9,trial_77_los_28_f1_f2_acum_r17_l10_task_1_sess_2,Picture,[4858.11099285],[0],2,2,0,1.191094618,f1_f2,,0.0,,,,2
LN_VTA_9,trial_79_los_29_f1_f2_acum_r17_l10_task_1_sess_2,Picture,[4868.10798463],[0],2,2,0,0.533207313,f1_f2,,0.0,,,,2
LN_VTA_9,trial_83_los_30_f1_f2_acum_r18_l10_task_1_sess_2,Picture,[4888.11873881],[0],2,2,0,0.548353138,f1_f2,,0.0,,,,2
LN_VTA_9,trial_85_los_31_f2_f1_acum_r18_l10_task_1_sess_2,Picture,[4898.1157477],[0],2,2,-1,0.596539026,f2_f1,,1.0,,,,1
LN_VTA_9,trial_91_los_32_f1_f2_acum_r20_l11_task_1_sess_2,Picture,[4928.10673824],[0],2,2,-1,0.67029498,f1_f2,,0.0,,,,2
LN_VTA_9,trial_96_los_33_f1_f2_acum_r22_l12_task_1_sess_2,Picture,[4953.11591191],[0],2,2,-1,0.562249529,f1_f2,,0.0,,,,2
LN_VTA_9,trial_98_los_34_f2_f1_acum_r22_l13_task_1_sess_2,Picture,[4963.1129588],[0],2,2,0,0.574599997,f2_f1,,1.0,,,,1
LN_VTA_9,trial_99_los_35_f2_f1_acum_r22_l13_task_1_sess_2,Picture,[4968.11142048],[0],2,2,0,1.120161009,f2_f1,,1.0,,,,1
LN_VTA_9,trial_101_los_37_f1_f2_acum_r22_l13_task_1_sess_2,Picture,[4978.10858179],[0],2,2,0,0.444833322,f1_f2,,0.0,,,,2
LN_VTA_9,trial_109_los_38_f2_f1_acum_r24_l13_task_1_sess_2,Picture,[5018.0964668],[0],2,2,-1,0.84343169,f2_f1,,1.0,,,,1
LN_VTA_9,trial_113_los_39_f1_f2_acum_r25_l14_task_1_sess_2,Picture,[5038.10716625],[0],2,2,-1,0.631756571,f1_f2,,0.0,,,,2
LN_VTA_9,trial_120_los_40_f2_f1_acum_r28_l15_task_1_sess_2,Picture,[5073.09676063],[0],2,1,0,0.840842165,f2_f1,,0.0,,,,2
LN_VTA_9,trial_1_los_1_f2_f1_acum_r0_l0_task_1_sess_3,Picture,[5205.12405318],[0],2,1,-1,0.925065503,f2_f1,,0.0,,,,2
LN_VTA_9,trial_3_los_2_f2_f1_acum_r0_l1_task_1_sess_3,Picture,[5215.13759474],[0],2,1,0,0.665177317,f2_f1,,0.0,,,,2
LN_VTA_9,trial_5_los_3_f1_f2_acum_r0_l1_task_1_sess_3,Picture,[5225.11787253],[0],2,2,0,0.793572161,f1_f2,,0.0,,,,2
LN_VTA_9,trial_6_los_4_f1_f2_acum_r0_l1_task_1_sess_3,Picture,[5230.13307861],[0],2,2,0,0.5945822,f1_f2,,0.0,,,,2
LN_VTA_9,trial_7_los_5_f2_f1_acum_r0_l1_task_1_sess_3,Picture,[5235.13160072],[0],2,1,0,0.628678599,f2_f1,,0.0,,,,2
LN_VTA_9,trial_9_los_6_f2_f1_acum_r1_l1_task_1_sess_3,Picture,[5245.12860087],[0],2,1,0,0.714521032,f2_f1,,0.0,,,,2
LN_VTA_9,trial_20_los_7_f2_f1_acum_r5_l1_task_1_sess_3,Picture,[5300.12874455],[0],2,1,0,0.610506688,f2_f1,,0.0,,,,2
LN_VTA_9,trial_21_los_8_f1_f2_acum_r5_l1_task_1_sess_3,Picture,[5305.12732064],[0],2,2,0,0.846012663,f1_f2,,0.0,,,,2
LN_VTA_9,trial_23_los_9_f1_f2_acum_r5_l1_task_1_sess_3,Picture,[5315.12433257],[0],2,2,0,0.626062276,f1_f2,,0.0,,,,2
LN_VTA_9,trial_30_los_10_f1_f2_acum_r8_l1_task_1_sess_3,Picture,[5350.13049611],[0],2,2,-1,0.956059223,f1_f2,,0.0,,,,2
LN_VTA_9,trial_31_los_11_f2_f1_acum_r8_l2_task_1_sess_3,Picture,[5355.12903077],[0],2,1,0,0.604227778,f2_f1,,0.0,,,,2
LN_VTA_9,trial_33_los_12_f1_f2_acum_r8_l2_task_1_sess_3,Picture,[5365.10934582],[0],2,2,0,0.618451257,f1_f2,,0.0,,,,2
LN_VTA_9,trial_37_los_13_f1_f2_acum_r8_l2_task_1_sess_3,Picture,[5385.12005895],[0],2,2,0,0.77539778,f1_f2,,0.0,,,,2
LN_VTA_9,trial_43_los_14_f2_f1_acum_r9_l2_task_1_sess_3,Picture,[5415.12772052],[0],2,1,-1,0.947445274,f2_f1,,0.0,,,,2
LN_VTA_9,trial_45_los_15_f2_f1_acum_r10_l3_task_1_sess_3,Picture,[5425.12473131],[0],2,2,-1,0.624111722,f2_f1,,1.0,,,,1
LN_VTA_9,trial_48_los_16_f1_f2_acum_r11_l4_task_1_sess_3,Picture,[5440.12019845],[0],2,2,-1,1.034825647,f1_f2,,0.0,,,,2
LN_VTA_9,trial_49_los_17_f1_f2_acum_r11_l5_task_1_sess_3,Picture,[5445.13546116],[0],2,2,0,0.56018456,f1_f2,,0.0,,,,2
LN_VTA_9,trial_57_los_18_f2_f1_acum_r12_l5_task_1_sess_3,Picture,[5485.12347883],[0],2,2,-1,0.829225317,f2_f1,,1.0,,,,1
LN_VTA_9,trial_58_los_19_f1_f2_acum_r12_l6_task_1_sess_3,Picture,[5490.13867274],[0],2,2,-1,0.682357892,f1_f2,,0.0,,,,2
LN_VTA_9,trial_59_los_20_f2_f1_acum_r12_l7_task_1_sess_3,Picture,[5495.12048734],[0],2,1,-1,0.735859481,f2_f1,,0.0,,,,2
LN_VTA_9,trial_61_los_21_f2_f1_acum_r13_l8_task_1_sess_3,Picture,[5505.13417942],[0],2,1,-1,0.679783761,f2_f1,,0.0,,,,2
LN_VTA_9,trial_63_los_22_f2_f1_acum_r13_l9_task_1_sess_3,Picture,[5515.13111342],[0],2,1,0,0.802761033,f2_f1,,0.0,,,,2
LN_VTA_9,trial_65_los_23_f1_f2_acum_r13_l9_task_1_sess_3,Picture,[5525.12818844],[0],2,1,0,0.617283547,f1_f2,,1.0,,,,1
LN_VTA_9,trial_66_los_24_f1_f2_acum_r13_l9_task_1_sess_3,Picture,[5530.1266353],[0],2,1,0,0.892740814,f1_f2,,1.0,,,,1
LN_VTA_9,trial_67_los_25_f2_f1_acum_r13_l9_task_1_sess_3,Picture,[5535.12513271],[0],2,2,-1,0.974569436,f2_f1,,1.0,,,,1
LN_VTA_9,trial_69_los_26_f2_f1_acum_r14_l10_task_1_sess_3,Picture,[5545.13881756],[0],2,1,0,1.007558373,f2_f1,,0.0,,,,2
LN_VTA_9,trial_80_los_27_f2_f1_acum_r18_l10_task_1_sess_3,Picture,[5600.12233735],[0],2,1,0,1.013061471,f2_f1,,0.0,,,,2
LN_VTA_9,trial_81_los_28_f1_f2_acum_r18_l10_task_1_sess_3,Picture,[5605.12085833],[0],2,2,0,0.876913255,f1_f2,,0.0,,,,2
LN_VTA_9,trial_83_los_29_f1_f2_acum_r18_l10_task_1_sess_3,Picture,[5615.13458842],[0],2,2,0,0.607798947,f1_f2,,0.0,,,,2
LN_VTA_9,trial_90_los_30_f1_f2_acum_r21_l10_task_1_sess_3,Picture,[5650.12409766],[0],2,2,-1,0.84403037,f1_f2,,0.0,,,,2
LN_VTA_9,trial_91_los_31_f2_f1_acum_r21_l11_task_1_sess_3,Picture,[5655.12262662],[0],2,1,0,0.71808973,f2_f1,,0.0,,,,2
LN_VTA_9,trial_93_los_32_f1_f2_acum_r21_l11_task_1_sess_3,Picture,[5665.13627954],[0],2,2,0,0.942345287,f1_f2,,0.0,,,,2
LN_VTA_9,trial_97_los_33_f1_f2_acum_r21_l11_task_1_sess_3,Picture,[5685.13028933],[0],2,2,0,1.092693224,f1_f2,,0.0,,,,2
LN_VTA_9,trial_103_los_34_f2_f1_acum_r22_l11_task_1_sess_3,Picture,[5715.12131522],[0],2,2,-1,0.604449004,f2_f1,,1.0,,,,1
LN_VTA_9,trial_105_los_35_f2_f1_acum_r23_l12_task_1_sess_3,Picture,[5725.1349883],[0],2,2,-1,0.730576469,f2_f1,,1.0,,,,1
LN_VTA_9,trial_108_los_36_f1_f2_acum_r24_l13_task_1_sess_3,Picture,[5740.13052462],[0],2,2,-1,0.693000318,f1_f2,,0.0,,,,2
LN_VTA_9,trial_109_los_37_f1_f2_acum_r24_l14_task_1_sess_3,Picture,[5745.1122879],[0],2,2,0,0.55016229,f1_f2,,0.0,,,,2
LN_VTA_9,trial_117_los_38_f2_f1_acum_r26_l14_task_1_sess_3,Picture,[5785.11703134],[0],2,1,0,0.882726906,f2_f1,,0.0,,,,2
LN_VTA_9,trial_118_los_39_f1_f2_acum_r26_l14_task_1_sess_3,Picture,[5790.13240771],[0],2,2,-1,0.612330664,f1_f2,,0.0,,,,2
LN_VTA_9,trial_119_los_40_f2_f1_acum_r26_l15_task_1_sess_3,Picture,[5795.13070898],[0],2,1,-1,0.510665994,f2_f1,,0.0,,,,2
LN_VTA_10,trial_6_los_1_f2_f1_acum_r1_l0_task_2_sess_1,Picture,[5468.4654927],[0],2,2,-1,1.041015041,f2_f1,,1.0,,,,1
LN_VTA_10,trial_8_los_2_f1_f2_acum_r2_l1_task_2_sess_1,Picture,[5478.462635],[0],2,1,0,0.947654337,f1_f2,,1.0,,,,1
LN_VTA_10,trial_9_los_3_f1_f2_acum_r2_l1_task_2_sess_1,Picture,[5483.46100621],[0],2,2,0,0.779084884,f1_f2,,0.0,,,,2
LN_VTA_10,trial_10_los_4_f2_f1_acum_r2_l1_task_2_sess_1,Picture,[5488.45947284],[0],2,2,-1,0.907630253,f2_f1,,1.0,,,,1
LN_VTA_10,trial_11_los_5_f1_f2_acum_r2_l2_task_2_sess_1,Picture,[5493.45808238],[0],2,1,0,1.178272808,f1_f2,,1.0,,,,1
LN_VTA_10,trial_14_los_6_f1_f2_acum_r3_l2_task_2_sess_1,Picture,[5508.45350315],[0],2,1,-1,1.3667416,f1_f2,,1.0,,,,1
LN_VTA_10,trial_15_los_7_f1_f2_acum_r3_l3_task_2_sess_1,Picture,[5513.45199486],[0],2,2,0,0.902967396,f1_f2,,0.0,,,,2
LN_VTA_10,trial_21_los_8_f2_f1_acum_r5_l3_task_2_sess_1,Picture,[5543.45970166],[0],2,2,0,0.724625787,f2_f1,,1.0,,,,1
LN_VTA_10,trial_25_los_9_f2_f1_acum_r5_l3_task_2_sess_1,Picture,[5563.45368826],[0],2,2,-1,0.679844769,f2_f1,,1.0,,,,1
LN_VTA_10,trial_28_los_10_f2_f1_acum_r5_l4_task_2_sess_1,Picture,[5578.44930327],[0],2,2,-1,0.873618999,f2_f1,,1.0,,,,1
LN_VTA_10,trial_32_los_12_f2_f1_acum_r6_l5_task_2_sess_1,Picture,[5598.4599419],[0],2,2,-1,0.942602624,f2_f1,,1.0,,,,1
LN_VTA_10,trial_36_los_13_f1_f2_acum_r7_l6_task_2_sess_1,Picture,[5618.45391861],[0],2,2,-1,1.414863438,f1_f2,,0.0,,,,2
LN_VTA_10,trial_37_los_14_f1_f2_acum_r7_l7_task_2_sess_1,Picture,[5623.46915167],[0],2,1,0,0.966152195,f1_f2,,1.0,,,,1
LN_VTA_10,trial_40_los_15_f2_f1_acum_r7_l7_task_2_sess_1,Picture,[5638.46474729],[0],2,2,0,0.870508148,f2_f1,,1.0,,,,1
LN_VTA_10,trial_44_los_16_f2_f1_acum_r8_l7_task_2_sess_1,Picture,[5658.45866623],[0],2,2,-1,0.740436812,f2_f1,,1.0,,,,1
LN_VTA_10,trial_50_los_17_f2_f1_acum_r9_l8_task_2_sess_1,Picture,[5688.44969403],[0],2,2,-1,0.962568102,f2_f1,,1.0,,,,1
LN_VTA_10,trial_55_los_18_f2_f1_acum_r12_l9_task_2_sess_1,Picture,[5713.45885477],[0],2,2,-1,1.035719865,f2_f1,,1.0,,,,1
LN_VTA_10,trial_56_los_19_f1_f2_acum_r12_l10_task_2_sess_1,Picture,[5718.45738525],[0],2,1,-1,0.906599194,f1_f2,,1.0,,,,1
LN_VTA_10,trial_59_los_20_f1_f2_acum_r13_l11_task_2_sess_1,Picture,[5733.46958272],[0],2,1,-1,1.246894565,f1_f2,,1.0,,,,1
LN_VTA_10,trial_66_los_21_f2_f1_acum_r14_l12_task_2_sess_1,Picture,[5768.4590893],[0],2,2,-1,0.867836898,f2_f1,,1.0,,,,1
LN_VTA_10,trial_69_los_23_f1_f2_acum_r15_l13_task_2_sess_1,Picture,[5783.45457925],[0],2,1,-1,0.628927383,f1_f2,,1.0,,,,1
LN_VTA_10,trial_70_los_24_f2_f1_acum_r15_l14_task_2_sess_1,Picture,[5788.45311581],[0],2,1,0,1.338626101,f2_f1,,0.0,,,,2
LN_VTA_10,trial_71_los_25_f1_f2_acum_r15_l14_task_2_sess_1,Picture,[5793.46829414],[0],2,1,0,1.241791727,f1_f2,,1.0,,,,1
LN_VTA_10,trial_74_los_26_f1_f2_acum_r16_l14_task_2_sess_1,Picture,[5808.46391675],[0],2,1,-1,0.982220937,f1_f2,,1.0,,,,1
LN_VTA_10,trial_75_los_27_f1_f2_acum_r16_l15_task_2_sess_1,Picture,[5813.46242632],[0],2,1,0,0.65583545,f1_f2,,1.0,,,,1
LN_VTA_10,trial_81_los_28_f2_f1_acum_r18_l15_task_2_sess_1,Picture,[5843.47002632],[0],2,2,0,0.873903704,f2_f1,,1.0,,,,1
LN_VTA_10,trial_85_los_29_f2_f1_acum_r18_l15_task_2_sess_1,Picture,[5863.46408856],[0],2,2,-1,1.24697857,f2_f1,,1.0,,,,1
LN_VTA_10,trial_88_los_30_f2_f1_acum_r18_l16_task_2_sess_1,Picture,[5878.45952529],[0],2,2,-1,0.90013897,f2_f1,,1.0,,,,1
LN_VTA_10,trial_90_los_31_f1_f2_acum_r19_l17_task_2_sess_1,Picture,[5888.45653266],[0],2,1,-1,1.383493025,f1_f2,,1.0,,,,1
LN_VTA_10,trial_92_los_32_f2_f1_acum_r19_l18_task_2_sess_1,Picture,[5898.45354192],[0],2,2,-1,0.909932982,f2_f1,,1.0,,,,1
LN_VTA_10,trial_96_los_33_f1_f2_acum_r21_l19_task_2_sess_1,Picture,[5918.46422274],[0],2,1,-1,1.121191117,f1_f2,,1.0,,,,1
LN_VTA_10,trial_97_los_34_f1_f2_acum_r21_l20_task_2_sess_1,Picture,[5923.46281746],[0],2,1,0,0.631813398,f1_f2,,1.0,,,,1
LN_VTA_10,trial_100_los_35_f2_f1_acum_r21_l20_task_2_sess_1,Picture,[5938.47490318],[0],2,2,0,0.61071271,f2_f1,,1.0,,,,1
LN_VTA_10,trial_104_los_36_f2_f1_acum_r22_l20_task_2_sess_1,Picture,[5958.46891866],[0],2,2,-1,0.670858879,f2_f1,,1.0,,,,1
LN_VTA_10,trial_110_los_37_f2_f1_acum_r23_l21_task_2_sess_1,Picture,[5988.45994874],[0],2,2,-1,0.816944029,f2_f1,,1.0,,,,1
LN_VTA_10,trial_115_los_38_f2_f1_acum_r26_l22_task_2_sess_1,Picture,[6013.469176],[0],2,2,-1,0.96917448,f2_f1,,1.0,,,,1
LN_VTA_10,trial_116_los_39_f1_f2_acum_r26_l23_task_2_sess_1,Picture,[6018.45098185],[0],2,1,-1,0.762008651,f1_f2,,1.0,,,,1
LN_VTA_10,trial_119_los_40_f1_f2_acum_r27_l24_task_2_sess_1,Picture,[6033.44645774],[0],2,1,-1,0.919668837,f1_f2,,1.0,,,,1
LN_VTA_10,trial_3_los_2_f2_f1_acum_r0_l0_task_2_sess_2,Picture,[6195.84788757],[0],2,2,0,0.851964295,f2_f1,,1.0,,,,1
LN_VTA_10,trial_4_los_3_f1_f2_acum_r0_l0_task_2_sess_2,Picture,[6200.82975386],[0],2,1,-1,1.143168157,f1_f2,,1.0,,,,1
LN_VTA_10,trial_6_los_4_f1_f2_acum_r1_l1_task_2_sess_2,Picture,[6210.84340641],[0],2,1,-1,0.987946971,f1_f2,,1.0,,,,1
LN_VTA_10,trial_7_los_5_f2_f1_acum_r1_l2_task_2_sess_2,Picture,[6215.82524914],[0],2,2,0,1.139887585,f2_f1,,1.0,,,,1
LN_VTA_10,trial_14_los_6_f2_f1_acum_r3_l2_task_2_sess_2,Picture,[6250.83159628],[0],2,2,-1,0.603130769,f2_f1,,1.0,,,,1
LN_VTA_10,trial_15_los_7_f2_f1_acum_r3_l3_task_2_sess_2,Picture,[6255.83014158],[0],2,1,0,0.654058228,f2_f1,,0.0,,,,2
LN_VTA_10,trial_17_los_8_f1_f2_acum_r3_l3_task_2_sess_2,Picture,[6265.84368618],[0],2,1,0,0.959315088,f1_f2,,1.0,,,,1
LN_VTA_10,trial_19_los_9_f1_f2_acum_r3_l3_task_2_sess_2,Picture,[6275.84065021],[0],2,1,-1,0.543198795,f1_f2,,1.0,,,,1
LN_VTA_10,trial_23_los_10_f1_f2_acum_r4_l4_task_2_sess_2,Picture,[6295.83480634],[0],2,1,-1,0.780245561,f1_f2,,1.0,,,,1
LN_VTA_10,trial_25_los_11_f2_f1_acum_r4_l5_task_2_sess_2,Picture,[6305.83171563],[0],2,2,-1,0.684513897,f2_f1,,1.0,,,,1
LN_VTA_10,trial_31_los_12_f1_f2_acum_r6_l6_task_2_sess_2,Picture,[6335.83932817],[0],2,1,-1,1.328328818,f1_f2,,1.0,,,,1
LN_VTA_10,trial_36_los_13_f1_f2_acum_r8_l7_task_2_sess_2,Picture,[6360.83191329],[0],2,1,-1,0.538355004,f1_f2,,1.0,,,,1
LN_VTA_10,trial_38_los_14_f2_f1_acum_r8_l8_task_2_sess_2,Picture,[6370.84550806],[0],2,2,0,0.596632154,f2_f1,,1.0,,,,1
LN_VTA_10,trial_39_los_15_f2_f1_acum_r8_l8_task_2_sess_2,Picture,[6375.84407085],[0],2,2,0,0.456064545,f2_f1,,1.0,,,,1
LN_VTA_10,trial_40_los_16_f1_f2_acum_r8_l8_task_2_sess_2,Picture,[6380.82598656],[0],2,1,-1,0.635938013,f1_f2,,1.0,,,,1
LN_VTA_10,trial_41_los_17_f1_f2_acum_r8_l9_task_2_sess_2,Picture,[6385.84117552],[0],2,1,-1,0.434504489,f1_f2,,1.0,,,,1
LN_VTA_10,trial_49_los_18_f2_f1_acum_r10_l10_task_2_sess_2,Picture,[6425.84573993],[0],2,2,-1,0.801946829,f2_f1,,1.0,,,,1
LN_VTA_10,trial_53_los_19_f1_f2_acum_r11_l11_task_2_sess_2,Picture,[6445.83979875],[0],2,1,-1,0.701848608,f1_f2,,1.0,,,,1
LN_VTA_10,trial_60_los_20_f2_f1_acum_r14_l12_task_2_sess_2,Picture,[6480.84596914],[0],2,2,-1,0.776973161,f2_f1,,1.0,,,,1
LN_VTA_10,trial_62_los_21_f2_f1_acum_r14_l13_task_2_sess_2,Picture,[6490.84297764],[0],2,2,-1,0.562708326,f2_f1,,1.0,,,,1
